airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class_,price
Indigo,2019-05-27,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,Economy,3419
Jet Airways,2019-05-09,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,11:25:00,750,1.0,No Info,Economy,13817
Air India,2019-05-15,Kolkata,Banglore,07:00:00,16:15:00,555,1.0,No Info,Economy,11936
Multiple Carriers,2019-06-03,Delhi,Cochin,07:05:00,19:15:00,730,1.0,No Info,Economy,15058
Jet Airways,2019-03-01,Banglore,New Delhi,14:05:00,19:10:00,305,1.0,No Info,Economy,36235
Jet Airways,2019-03-09,Delhi,Cochin,10:45:00,04:25:00,1060,2.0,No Info,Economy,17282
Air India,2019-05-09,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,Economy,6094
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,18:15:00,1335,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-05-01,Kolkata,Banglore,14:05:00,22:35:00,510,1.0,No Info,Economy,14781
Multiple Carriers,2019-05-27,Delhi,Cochin,14:55:00,22:30:00,455,1.0,No Info,Economy,7038
Jet Airways,2019-03-06,Banglore,New Delhi,08:00:00,18:25:00,625,1.0,No Info,Economy,16736
Indigo,2019-03-09,Banglore,New Delhi,22:20:00,01:10:00,170,0.0,No Info,Economy,6144
Jet Airways,2019-05-09,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,In-flight meal not included,Economy,12373
Indigo,2019-03-27,Delhi,Cochin,15:00:00,01:35:00,635,1.0,No Info,Economy,8075
Indigo,2019-03-06,Delhi,Cochin,16:10:00,22:20:00,370,1.0,No Info,Economy,7205
Indigo,2019-05-21,Delhi,Cochin,11:55:00,18:10:00,375,1.0,No Info,Economy,6442
Jet Airways,2019-06-24,Delhi,Cochin,16:00:00,04:25:00,745,1.0,In-flight meal not included,Economy,10262
Indigo,2019-05-24,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No Info,Economy,4804
Indigo,2019-05-12,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,Economy,4049
Air India,2019-03-09,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,Economy,10945
Jet Airways,2019-06-18,Delhi,Cochin,09:50:00,13:05:00,195,0.0,In-flight meal not included,Economy,4466
Indigo,2019-05-21,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-06-06,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,No Info,Economy,14151
Air India,2019-06-01,Delhi,Cochin,16:55:00,19:15:00,1580,2.0,No Info,Economy,13801
Jet Airways,2019-05-01,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,No Info,Economy,11467
Jet Airways,2019-06-18,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,No Info,Economy,8040
Multiple Carriers,2019-06-03,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,Economy,13377
Air India,2019-06-15,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,Economy,11241
Vistara,2019-03-06,Mumbai,Hyderabad,11:55:00,22:55:00,660,1.0,No Info,Economy,12395
Vistara,2019-04-21,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No Info,Economy,5403
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,18:25:00,1170,1.0,In-flight meal not included,Economy,11087
Air India,2019-06-12,Kolkata,Banglore,14:35:00,14:35:00,1440,1.0,No Info,Economy,6528
Spicejet,2019-04-01,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No check-in baggage included,Economy,3841
Air India,2019-03-03,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,Economy,14042
Spicejet,2019-05-01,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,Economy,3841
Indigo,2019-04-12,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,Economy,4174
Jet Airways,2019-03-06,Banglore,New Delhi,08:00:00,23:00:00,900,1.0,No Info,Economy,16736
Air Asia,2019-06-18,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,3807
Jet Airways,2019-03-15,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,In-flight meal not included,Economy,2470
Jet Airways,2019-05-12,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,No Info,Economy,14781
Indigo,2019-03-06,Kolkata,Banglore,20:25:00,23:05:00,160,0.0,No Info,Economy,4778
Multiple Carriers,2019-03-27,Delhi,Cochin,04:45:00,19:15:00,870,1.0,No Info,Economy,7574
Indigo,2019-06-12,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,Economy,6818
Jet Airways,2019-06-24,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,Economy,8529
Indigo,2019-05-21,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-05-09,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,Economy,12373
Indigo,2019-04-18,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4990
Jet Airways,2019-06-06,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-05-18,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,Economy,15129
Air India,2019-03-24,Banglore,New Delhi,06:10:00,08:55:00,165,0.0,No Info,Economy,4441
Air India,2019-05-03,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,6121
Indigo,2019-05-15,Delhi,Cochin,04:55:00,21:00:00,965,1.0,No Info,Economy,6979
Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-05-09,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,Economy,12373
Indigo,2019-03-03,Banglore,New Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,6860
Spicejet,2019-06-09,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-03-06,Banglore,New Delhi,21:25:00,19:10:00,1305,1.0,No Info,Economy,17471
Jet Airways,2019-05-09,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,No Info,Economy,14781
Multiple Carriers,2019-03-21,Delhi,Cochin,07:30:00,18:50:00,680,1.0,No Info,Premium economy,14629
Vistara,2019-03-06,Mumbai,Hyderabad,15:40:00,22:55:00,435,1.0,No Info,Economy,12395
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,In-flight meal not included,Economy,9314
Vistara,2019-06-06,Delhi,Cochin,06:00:00,09:10:00,190,0.0,No Info,Economy,6216
Multiple Carriers,2019-05-15,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,Economy,7787
Multiple Carriers,2019-06-06,Delhi,Cochin,07:00:00,21:00:00,840,1.0,No Info,Economy,7408
Jet Airways,2019-05-01,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-06-09,Kolkata,Banglore,09:35:00,10:55:00,1520,1.0,No Info,Economy,14151
Jet Airways,2019-03-21,Delhi,Cochin,19:45:00,18:50:00,1385,1.0,In-flight meal not included,Economy,5406
Indigo,2019-03-18,Delhi,Cochin,14:30:00,17:35:00,185,0.0,No Info,Economy,5406
Air India,2019-05-03,Banglore,Delhi,06:10:00,08:55:00,165,0.0,No Info,Economy,5228
Indigo,2019-05-12,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,Economy,3540
Air India,2019-03-27,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No Info,Economy,5117
Multiple Carriers,2019-03-03,Delhi,Cochin,10:20:00,01:35:00,915,1.0,No Info,Economy,15147
Air India,2019-03-27,Delhi,Cochin,17:15:00,09:25:00,970,2.0,No Info,Economy,6057
Spicejet,2019-05-12,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,Economy,3597
Indigo,2019-05-15,Delhi,Cochin,16:10:00,22:30:00,380,1.0,No Info,Economy,6412
Indigo,2019-05-24,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,7006
Air India,2019-06-09,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,Economy,12199
Air India,2019-03-03,Banglore,New Delhi,05:50:00,12:55:00,425,1.0,No Info,Economy,12389
Air India,2019-05-15,Kolkata,Banglore,19:00:00,04:40:00,580,1.0,No Info,Economy,6117
Air India,2019-03-09,Delhi,Cochin,20:30:00,08:15:00,705,1.0,No Info,Economy,8991
Air India,2019-05-18,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,Economy,13696
Jet Airways,2019-03-06,Banglore,New Delhi,21:25:00,21:20:00,1435,1.0,No Info,Economy,17471
Jet Airways,2019-05-18,Delhi,Cochin,13:25:00,12:35:00,1390,2.0,No Info,Economy,15129
Spicejet,2019-03-09,Delhi,Cochin,16:35:00,22:50:00,375,1.0,No Info,Economy,7084
Jet Airways,2019-05-09,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,Economy,15129
Jet Airways,2019-05-03,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,Economy,6144
Jet Airways,2019-05-06,Kolkata,Banglore,06:30:00,09:20:00,1610,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-06-27,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-03-21,Delhi,Cochin,17:30:00,04:25:00,655,1.0,In-flight meal not included,Economy,5963
Multiple Carriers,2019-03-21,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No Info,Economy,13378
Air India,2019-05-18,Kolkata,Banglore,16:45:00,21:05:00,1700,1.0,No Info,Economy,7872
Multiple Carriers,2019-03-27,Delhi,Cochin,07:00:00,15:30:00,510,1.0,No Info,Economy,6148
Jet Airways,2019-05-09,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,Economy,15129
Jet Airways,2019-05-15,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,In-flight meal not included,Economy,10844
Multiple Carriers,2019-06-12,Delhi,Cochin,07:10:00,22:30:00,920,1.0,No Info,Economy,6513
Air India,2019-05-12,Kolkata,Banglore,09:25:00,21:50:00,745,1.0,No Info,Economy,8891
Vistara,2019-06-06,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,Economy,4878
Indigo,2019-06-18,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,Economy,5000
Air India,2019-05-01,Kolkata,Banglore,10:00:00,13:45:00,1665,2.0,No Info,Economy,15164
Air India,2019-05-09,Kolkata,Banglore,08:20:00,20:25:00,725,2.0,No Info,Economy,11432
Multiple Carriers,2019-05-24,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,Economy,10197
Indigo,2019-04-12,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,Economy,4174
Jet Airways,2019-04-06,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,Economy,7229
Multiple Carriers,2019-03-06,Delhi,Cochin,13:00:00,01:35:00,755,1.0,In-flight meal not included,Economy,15136
Indigo,2019-05-21,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No Info,Economy,8745
Air India,2019-05-21,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,Economy,8372
Air India,2019-04-21,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,Economy,4880
Jet Airways,2019-05-06,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,No Info,Economy,14388
Indigo,2019-03-21,Kolkata,Banglore,05:30:00,08:20:00,170,0.0,No Info,Economy,4148
Air Asia,2019-06-09,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,Economy,4409
Jet Airways,2019-06-12,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,In-flight meal not included,Economy,10262
Spicejet,2019-05-27,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,Economy,3597
Multiple Carriers,2019-06-27,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,7005
Multiple Carriers,2019-06-12,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,Economy,7198
Indigo,2019-06-21,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4990
Jet Airways,2019-06-06,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,No Info,Economy,12692
Jet Airways,2019-03-03,Delhi,Cochin,19:15:00,04:25:00,550,1.0,No Info,Economy,17234
Spicejet,2019-03-01,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No Info,Economy,12475
Vistara,2019-03-15,Banglore,New Delhi,06:40:00,10:25:00,1665,1.0,No Info,Economy,6590
Jet Airways,2019-03-27,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,No Info,Economy,12452
Jet Airways,2019-06-15,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No Info,Economy,5678
Multiple Carriers,2019-06-01,Delhi,Cochin,10:20:00,19:15:00,535,1.0,No Info,Economy,9526
Indigo,2019-03-03,Delhi,Cochin,16:00:00,01:35:00,575,1.0,No Info,Economy,14871
Air India,2019-05-24,Kolkata,Banglore,09:25:00,05:25:00,1200,2.0,No Info,Economy,14897
Air India,2019-06-03,Delhi,Cochin,07:10:00,07:40:00,1470,2.0,No Info,Economy,12698
Air Asia,2019-06-01,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,9330
Multiple Carriers,2019-03-06,Delhi,Cochin,09:45:00,16:10:00,385,1.0,No Info,Economy,10276
Air Asia,2019-04-03,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,Economy,4107
Jet Airways,2019-03-06,Mumbai,Hyderabad,13:05:00,16:50:00,1665,2.0,No Info,Economy,21375
Jet Airways,2019-04-01,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,In-flight meal not included,Economy,9314
Jet Airways,2019-06-03,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,Economy,4995
Indigo,2019-04-21,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Indigo,2019-05-01,Kolkata,Banglore,19:35:00,23:15:00,220,1.0,No Info,Economy,4226
Indigo,2019-04-27,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No Info,Economy,4823
Jet Airways,2019-05-12,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,18:15:00,1545,1.0,In-flight meal not included,Economy,10844
Spicejet,2019-03-18,Mumbai,Hyderabad,13:10:00,14:30:00,80,0.0,No Info,Economy,2437
Jet Airways,2019-06-03,Delhi,Cochin,02:15:00,12:35:00,620,1.0,No Info,Economy,14714
Indigo,2019-05-01,Banglore,Delhi,00:30:00,03:25:00,175,0.0,No Info,Economy,4284
Air India,2019-05-15,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,Economy,6094
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,In-flight meal not included,Economy,9314
Jet Airways,2019-06-01,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,No Info,Economy,13292
Indigo,2019-05-21,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,Economy,2754
Goair,2019-05-24,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No Info,Economy,3419
Air India,2019-06-24,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,Economy,7480
Multiple Carriers,2019-05-27,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,Economy,13377
Air Asia,2019-06-06,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,4483
Jet Airways,2019-03-21,Delhi,Cochin,16:10:00,18:50:00,1600,2.0,In-flight meal not included,Economy,8728
Multiple Carriers,2019-05-15,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No Info,Economy,7670
Jet Airways,2019-05-24,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,No Info,Economy,14571
Jet Airways,2019-03-09,Delhi,Cochin,15:05:00,18:50:00,1665,1.0,No Info,Economy,16289
Jet Airways,2019-03-01,Banglore,New Delhi,14:05:00,07:40:00,1055,1.0,1 Long layover,Economy,22270
Indigo,2019-05-12,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,Economy,2754
Air India,2019-05-27,Delhi,Cochin,18:00:00,19:15:00,1515,1.0,No Info,Economy,8372
Indigo,2019-05-09,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No Info,Economy,6734
Multiple Carriers,2019-05-27,Delhi,Cochin,06:40:00,19:00:00,740,1.0,No Info,Economy,9315
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,10:05:00,1200,1.0,No Info,Economy,14388
Jet Airways,2019-05-09,Kolkata,Banglore,20:25:00,18:00:00,1295,1.0,No Info,Economy,11467
Multiple Carriers,2019-05-27,Delhi,Cochin,07:10:00,22:30:00,920,1.0,No Info,Economy,7878
Jet Airways,2019-05-09,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-05-24,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,Economy,3210
Jet Airways,2019-06-15,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,Economy,10368
Jet Airways,2019-06-15,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No Info,Economy,9564
Indigo,2019-06-03,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No Info,Economy,2227
Air India,2019-04-01,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,4441
Multiple Carriers,2019-03-21,Delhi,Cochin,08:00:00,15:30:00,450,1.0,No Info,Economy,8307
Indigo,2019-05-27,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No Info,Economy,6015
Air India,2019-06-12,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,Economy,8372
Air India,2019-06-09,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,Economy,7690
Jet Airways,2019-03-21,Banglore,New Delhi,05:45:00,00:45:00,1140,1.0,In-flight meal not included,Economy,7832
Air India,2019-05-24,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10441
Jet Airways,2019-03-18,Banglore,New Delhi,08:00:00,13:15:00,315,1.0,No Info,Economy,12284
Multiple Carriers,2019-03-03,Delhi,Cochin,10:45:00,18:50:00,485,1.0,No Info,Economy,15135
Jet Airways,2019-05-21,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No Info,Economy,15129
Jet Airways,2019-03-06,Mumbai,Hyderabad,17:50:00,16:50:00,1380,2.0,No Info,Economy,20845
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,No Info,Economy,13941
Jet Airways,2019-05-18,Kolkata,Banglore,20:00:00,23:35:00,1655,1.0,In-flight meal not included,Economy,10844
Air Asia,2019-06-18,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Air India,2019-03-12,Banglore,New Delhi,06:45:00,18:05:00,2120,3.0,No Info,Economy,13387
Indigo,2019-05-09,Delhi,Cochin,05:10:00,10:05:00,295,1.0,No Info,Economy,6496
Multiple Carriers,2019-06-27,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,Economy,6795
Jet Airways,2019-06-12,Delhi,Cochin,16:00:00,12:35:00,1235,1.0,In-flight meal not included,Economy,10262
Air India,2019-03-18,Banglore,New Delhi,10:30:00,17:45:00,435,2.0,No Info,Economy,13261
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,No Info,Economy,14388
Air India,2019-05-27,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No Info,Economy,6961
Indigo,2019-06-27,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-06-09,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,Economy,13376
Spicejet,2019-06-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,Economy,3841
Spicejet,2019-06-09,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,Economy,3543
Jet Airways,2019-04-12,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,Economy,7229
Jet Airways,2019-06-09,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,Economy,7229
Indigo,2019-03-09,Banglore,New Delhi,06:25:00,11:30:00,305,1.0,No Info,Economy,8434
Air India,2019-06-09,Delhi,Cochin,20:00:00,07:40:00,700,1.0,No Info,Economy,8372
Multiple Carriers,2019-03-01,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,Economy,36983
Spicejet,2019-06-21,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No check-in baggage included,Economy,3841
Air Asia,2019-06-03,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,4409
Jet Airways,2019-03-18,Mumbai,Hyderabad,02:55:00,04:25:00,90,0.0,No Info,Economy,5678
Indigo,2019-06-03,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No Info,Economy,6838
Spicejet,2019-05-09,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,4991
Goair,2019-06-06,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No Info,Economy,3898
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-09,Kolkata,Banglore,06:30:00,23:35:00,1025,1.0,No Info,Economy,14571
Indigo,2019-05-12,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,Economy,3175
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,23:25:00,390,1.0,In-flight meal not included,Economy,11134
Indigo,2019-05-21,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,Economy,6794
Air India,2019-06-09,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,Economy,6094
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,21:05:00,1480,1.0,No Info,Economy,13067
Jet Airways,2019-05-27,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,Economy,7989
Indigo,2019-04-03,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Jet Airways,2019-04-03,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Indigo,2019-04-18,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,Economy,5644
Spicejet,2019-03-18,Kolkata,Banglore,17:15:00,19:45:00,150,0.0,No check-in baggage included,Economy,4413
Multiple Carriers,2019-03-27,Delhi,Cochin,07:00:00,21:00:00,840,1.0,No Info,Economy,6358
Air India,2019-05-06,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,Economy,7480
Jet Airways,2019-06-01,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,Economy,4050
Indigo,2019-03-03,Chennai,Kolkata,05:15:00,07:35:00,140,0.0,No Info,Economy,6482
Multiple Carriers,2019-06-12,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No Info,Economy,11789
Indigo,2019-06-15,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Multiple Carriers,2019-05-15,Delhi,Cochin,14:00:00,01:30:00,690,1.0,No Info,Economy,13727
Multiple Carriers,2019-06-24,Delhi,Cochin,10:35:00,19:15:00,520,1.0,No Info,Economy,7155
Air Asia,2019-06-15,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,3807
Jet Airways,2019-06-24,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,5769
Air Asia,2019-05-01,Kolkata,Banglore,07:35:00,23:30:00,955,1.0,No Info,Economy,5192
Indigo,2019-03-21,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No Info,Economy,3384
Jet Airways,2019-05-18,Kolkata,Banglore,20:25:00,19:10:00,1365,1.0,No Info,Economy,14151
Jet Airways,2019-06-24,Delhi,Cochin,11:40:00,19:00:00,440,2.0,No Info,Economy,18804
Jet Airways,2019-05-09,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,In-flight meal not included,Economy,9663
Air India,2019-05-27,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10651
Jet Airways,2019-06-12,Delhi,Cochin,20:55:00,04:25:00,450,1.0,No Info,Economy,14714
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,04:40:00,875,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-03-18,Banglore,New Delhi,14:05:00,07:40:00,1055,1.0,In-flight meal not included,Economy,10972
Jet Airways,2019-06-12,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-06-27,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,Economy,8016
Indigo,2019-03-09,Delhi,Cochin,04:45:00,21:00:00,975,1.0,No Info,Economy,10518
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,Economy,8529
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,22:35:00,365,1.0,In-flight meal not included,Economy,7064
Jet Airways,2019-06-12,Delhi,Cochin,18:20:00,12:35:00,1095,2.0,No Info,Economy,14300
Indigo,2019-03-09,Banglore,New Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,5694
Spicejet,2019-06-18,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No Info,Economy,2017
Jet Airways,2019-03-03,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,No Info,Economy,19828
Indigo,2019-03-03,Chennai,Kolkata,14:40:00,17:05:00,145,0.0,No Info,Economy,7295
Indigo,2019-05-18,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No Info,Economy,4226
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,In-flight meal not included,Economy,9314
Jet Airways,2019-03-27,Delhi,Cochin,15:05:00,04:25:00,800,1.0,No Info,Economy,12242
